NAME,ZIP,TEL,LON,LAT
FEDE GROCERY CORP,11233,7185747170,-73.91515654,40.68430069
NOR-MEADOW SERVICE STATION INC.,11366,7189691603,-73.80422156,40.72156843
2304 FORDHAM HILL FOOD CORP.,10468,7183642356,-73.90922122,40.86212229
GRAND EXPRESS DELI & GROCERY CORP,10453,914-618-0697,-73.90747207,40.85647231
DUANE READE,10019,718-386-6692,-73.97737325,40.76336229
GHANSHYAM FOOD MART INC,11385,8457244747,-73.8686616,40.70294342
EL FLACO FOOD CORP.,11212,7184585822,-73.91777512,40.65432687
"WALGREEN EASTERN CO., INC.",11212,718-426-4182,-73.92486163,40.66616996
89 DELI & GROCERY INC.,11432,718-840-8875,-73.79701675,40.70747804
WY FOOD CORP.,11215,7187689258,-73.98190615,40.67446308
"RITE AID OF NEW YORK, INC.",11694,212-791-5795,-73.82854171,40.5822983
"RITE AID OF NEW YORK, INC.",11419,212-791-5795,-73.82397627,40.68630258
BAY STOP DELI 2970 CORP,11235,718-743-9123,-73.94945317,40.58901088
YONG LE 99 CENTS STORE INC.,11355,6468868588,-73.81888762,40.7503877
3RD AVENUE MINI MARKET I INC.,11209,718-921-2154,-74.02648867,40.63465115
"NOLASCO, JONNY",11433,7187394185,-73.78990815,40.69471855
FAMILY FOODS MARKET INC,11691,2125675659,-73.76096133,40.59917344
B & S GROCERY CORP.,11230,7183384733,-73.95700604,40.61835308
BARCLAYS GOURMET DELI INC,11207,347-691-7691,-73.89430755,40.66470219
DUMONT DELI & GROCERY INC.,11208,718-813-1124,-73.88121989,40.66849643
STOP 132 DELI AND GROCERY INC,11419,7188635366,-73.81397274,40.69063457
FHF DELI GROCERY INC.,11237,718-497-1861,-73.92781119,40.70190055
BLUE MOON DELI & GROCERY INC.,10128,2123695521,-73.94675497,40.78048487
535 8TH AVENUE CORP,10018,2126081100,-73.99222542,40.75390586
BROOKLYN VAPORIZER CORP.,11211,3476237763,-73.95513348,40.71406552
J&J COUNTRY CLUB MARKET INC.,10465,7189316040,-73.81789324,40.84612518
BRENDAN'S AUTO SERVICE INC.,11365,7183800944,-73.79272595,40.73951553
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11423,7048476961,-73.77898909,40.70872939
3060 BROADWAY CORP.,10027,2127492000,-73.96149093,40.81129483
TAVERAS SISTERS INC,11220,7184920255,-74.0162656,40.64293407
H.M.T. FOOD & GROCERY CORP.,11201,7188029692,-73.99030415,40.68694733
396 DELI GROCERY INC.,11215,718-369-6126,-73.98326766,40.66488676
73 FOOD MARKET CORP,11216,718-99-1673,-73.94090024,40.68059488
"TRAVEL TRADERS HOTEL STORES, INC.",10019,7863882575,-73.97874176,40.762218
ASIA HOQUE NEWS INC,11201,929-328-7079,-73.986103,40.68911526
ONE STOP TO SHOP GOURMET & DELI CORP,11216,718-783-2383,-73.9480031,40.68031285
6TH AVE NEWSSTAND INC.,10014,9179162277,-73.9996933,40.73344401
GRACE & SUNG 7 STARS DELI CORP.,11201,718-875-3600,-73.99121795,40.70255964
ISLAND GRILL & DELI CORP,10314,7184450691,-74.13074363,40.61299755
"ISMAIL, ADNAM K",10033,3476574956,-73.9362607,40.84969043
"WALGREEN EASTERN CO., INC.",11203,718-426-4182,-73.93023676,40.65177148
DUANE READE,10003,718-386-6692,-73.98558455,40.73550168
Mi Mundo Deli Grocery Corp,11237,9179662822,-73.915801,40.70218334
NEW GARDEN FARM 1 INC.,11385,7188211041,-73.91347313,40.70621916
"WALGREEN EASTERN CO., INC.",11236,718-426-4182,-73.89309417,40.63686895
"FAMILY DOLLAR STORES OF NEW YORK, INC.",10457,7048476961,-73.88758999,40.84786646
RENSON 69 LLC,11377,7187861844,-73.89652225,40.74040214
"7-Eleven, Inc.",11412,9728287597,-73.76231537,40.6912092
DUANE READE,10011,718-386-6692,-74.00150121,40.74117323
AVENUE C FOOD CORP.,10009,6469196568,-73.97691306,40.72672528
2350 DELI GROCERY CORP.,10458,9172990800,-73.89655637,40.85788479
"SUHAIL, FADHL N.",10031,2122838453,-73.95186139,40.81943206
Taffe Corp,11205,7183983023,-73.95971323,40.69253727
MOHAMED M. ALBADHI & ABUBAKER BINMAHFOOD,10452,2127772754,-73.9145328,40.83900495
"HUDSON GROUP (HG) RETAIL, LLC",10119,2129716800,-73.99087596,40.75065873
THE STOP & SHOP SUPERMARKET COMPANY LLC,10460,7188642181,-73.88583077,40.83673494
EMPIRE GOURMET DELI GROCERY CORP.,10010,7187392149,-73.9801421,40.73891259
"MILLER, ARNOLD",10019,7328635043,-73.98287746,40.76671457
"KAMLESH, INC.",10004,7184729249,-74.013186,40.70411825
"MARTIN'S NEWS SHOPS OF NEW YORK, INC.",10041,2127471944,-74.00978123,40.70359708
BLUE STAR DELI & ORGANIC INC,11211,,-73.95009456,40.71840565
SUSY GROCERY CORP.,11208,347-405-3349,-73.88123418,40.67667039
Ashper Inc.,11219,3474797706,-73.99577037,40.6315333
RADHEY GROCERY INC.,11004,3473278092,-73.70992663,40.7369982
New York Gourmet Deli And Grocery Corp,10033,646-750-9252,-73.93462633,40.85028786
M & S CANDY & SMOKE SHOP INC.,10029,6468415850,-73.95184836,40.7875054
WEST 153 FOOD CENTER INC,10039,8174150932,-73.93844268,40.82757474
FRESH POND EXPRESS DELI INC,11385,7184178766,-73.89807948,40.70849295
DUANE READE,10012,718-386-6692,-73.99606742,40.7262472
BROADWAY TOBACCO HOUSE INC,10025,5168416069,-73.96746639,40.80307074
FORT GREENE DELI 2 CORP,11205,347-863-7552,-73.97381259,40.69327694
FRIENDLY GOURMET DELI CORP,11372,6462648853,-73.87859443,40.75035632
JOSE DELI GROCERY CORP.,10454,7189931406,-73.91741682,40.80692953
NAMDOR INC.,10028,2127213077,-73.9506822,40.77741801
FOOD TRAIN INC.,11215,718-832-6916,-73.98251768,40.66578694
"ESA, MOHAMED A",11368,7187798246,-73.86830318,40.74927456
"CONVENIENCE MANAGEMENT SERVICES, INC.",10451,5122980778,-73.92963136,40.81915165
D'ELIA DELI GROCERY CORP,11237,646-353-3188,-73.92931422,40.70275785
IMRAN DELI GROCERY CORP,10457,7185131126,-73.89335829,40.84811347
"BREAD & BUTTER ISLAND MARKET, CORP.",10044,6462612316,-73.94939002,40.76259859
JUN 0709 INC.,10036,2126959292,-73.99872937,40.76098756
QUICK STOP & SHOP DELI GROCERY CORP,11372,7184243160,-73.87485821,40.75073384
"PEREZ, MARIANO",10040,2125440486,-73.92520037,40.86232863
BUSY CORNER DELI BROOKLYN INC.,11205,6462048628,-73.96170049,40.6982306
PAK O AVENUE CORP.,11204,718-236-6959,-73.9815093,40.61049306
"EVERYBODY'S PLACE - L.I.C., INC.",11101,7189371510,-73.93243464,40.74475179
FRANKLIN FINEST DELI CORP,11238,9292878322,-73.95770362,40.67143473
HIRA GROCERY & HALAL MEAT INC,11230,929-2404446,-73.96636151,40.63073521
"ZOHRA, FATIMA T.",10011,7182070915,-73.99786006,40.74105519
DYKER HEIGHTS DELI INC,11209,2122494091,-74.0263753,40.62128954
"THE AVENUE CAFE, INC.",11215,718-832-0218,-73.98094915,40.66763118
US SANDWICH INC.,11204,7182563505,-73.9805938,40.6128699
WEBSTER GOURMET DELI CORP.,10456,7185376568,-73.90951822,40.83248243
Y.H. NEW DORP INC.,10306,6466390329,-74.11323496,40.57233543
3901 FOODMART CORP,11218,718-370-0556,-73.99059879,40.64308854
1550 WEST SERVICE ROAD CORP,10309,,-74.20906227,40.55728019
"FIFTH AVENUE GOURMET DELI, INC.",10037,212-862-7207,-73.93593622,40.81505197
"KARANDIKAR, MOHAN D.",10024,9177571903,-73.97217258,40.78648557
"LUIS, ONEIL",11237,3478561566,-73.91435944,40.69854546
2444 STEAK & DELI CORP.,10461,3478100544,-73.85187258,40.84263039
"HUDSON GROUP (HG) RETAIL, LLC",10018,2015282436,-73.99056478,40.75619211
"CARINO, ERIC",10457,718-563-2462,-73.88854943,40.85122143
BUSY TOWN CORP.,10462,718-239-7591,-73.85129046,40.83303687
AC1 SUPERMARKET & DELI CORP.,10452,718-293-6463,-73.91579447,40.83869573
NEW FOREST DELI INC.,11385,7183860468,-73.90255565,40.70603203
Aidan K Inc,10312,9173619494,-74.16545256,40.56019492
YAFA NEWSSTAND & DELI INC.,11220,718-435-4231,-74.00925798,40.64964584
"ROCKAWAY PLAZA FOOD, INC.",11434,9178077613,-73.7810167,40.66794859
GHANSHYAM DELI & GROCERY INC.,11385,7183862324,-73.89961003,40.70049879
"DOWNTOWN NEWSSTAND & LOTTO, INC.",11220,917-691-9295,-74.01618274,40.64301368
CENTRE FINEST DELI INC.,10013,2122076643,-74.0005844,40.71720877
ALANTERI DELI CORP.,11217,7182431165,-73.9767212,40.68724456
"M.I. TELE COM., INC.",11372,718-205-2342,-73.89150604,40.74717706
350-42 FRUIT & VEGETABLE CORP.,10036,9176858460,-73.99123954,40.75783352
RAJIH DELI AND GROCERY INC,11216,718-971-4921,-73.9501244,40.67371261
JENESIS GROCERY CORP.,11221,7184553876,-73.92782942,40.69172022
LITTLE HEE'S CORP.,10036,2128401859,-73.986493,40.75753114
MERCADITO DEL CIBAO CORP,10032,6465299064,-73.94409849,40.8351146
BEDFORD LUCKY 7 DELI & GRILL CORP,11211,2058345838,-73.96201284,40.71335984
PARAMOUNT NEWS LLC,10019,9999999999,-73.98396172,40.76157383
"DOLEH, HISHAM",11215,7184496913,-73.98428896,40.6597679
D&J GROCERY DELI CORP,11411,9175577763,-73.73051864,40.69187748
GOURMET DELI GROCERY CORP V,11212,3476529986,-73.92188788,40.65995654
CORNER STORE HERO INC.,11208,3472192518,-73.87908693,40.6679178
7901 LUCKY MARKET CORP.,11372,347-665-8083,-73.886962,40.74947553
"TRIPP, MARIE J",10028,917-648-6709,-73.95398497,40.77882193
"SIRI PHARMACY, INC",11217,718-596-7397,-73.98029429,40.6879918
ROYAL PETROLEUM MANAGEMENT INC,10470,7186542288,-73.87691506,40.89550075
QUICK STOP ON FIRST AVE INC,10021,7187401686,-73.9571416,40.76625773
AUTUMN DELI GROCERY CORP,11208,718-964-9122,-73.87106478,40.68741348
NUBE DE JESUS CORP,11104,7187844677,-73.92635674,40.74198959
ABRAHEEM DELI & GROCERY CORP,11205,3476893918,-73.97236656,40.69323817
FRESHPOND NEWSSTAND INC,11385,347-225-3337,-73.89649695,40.70558483
"GREENBERG-LEWITT, ELLEN",10001,2129999999,-73.9911106,40.7503184
"RODRIGUEZ, MARIA",11369,7185074337,-73.86674542,40.75940912
NASH GROCERY AND CANDY CORP,10468,347-332-9528,-73.90095826,40.8684036
STILLWELL AVENUE SERVICE INC,11223,7182650030,-73.98472156,40.59641273
"MACEDO, THIAGO",11103,7186060680,-73.9091326,40.76293344
119 A R GROCERY CORP,10040,6462441014,-73.92949211,40.86192237
Red Planet Inc.,11204,7182364531,-73.98416016,40.61018878
HICIANO DELI GROCERY CORP.,10463,3476979459,-73.90203898,40.8784501
COLOMBIA FOOD MARKET CORP,11231,7186252829,-74.00647137,40.67719538
"PATEL, JAYESH R.",10011,7189970089,-73.99612775,40.74342936
749 Happy Deli Grocery Corp,10458,3479931672,-73.88286283,40.85369701
KUBER CONVENIENCE INC.,11357,718-359-4604,-73.81759519,40.77687248
"PAUL SAINI DELI GROCERY, INC.",10025,2129323020,-73.96770985,40.79262711
SHRI KRUSHNA CORP.,10012,2129410833,-74.00218998,40.72640644
J.E.N. DELI GROCERY INC,10460,3472702200,-73.8850824,40.83481564
"GOURMET PIZZA & DELI, CORP",11235,9527076959,-73.9662579,40.58624754
"PATEL, HARSHADKUMAR P",10011,2126470598,-74.00140013,40.73928758
MILL BASIN CONVENIENCE STORE CORP.,11234,718-763-3922,-73.91408085,40.61529053
SPEEDWAY LLC,11373,7182394862,-73.88617962,40.7384436
147 M & A DELI GROCERY CORP,11237,718-417-8864,-73.92520892,40.70042221
HUDSON RETAIL NEU NEWS LAGUARDIA JV,11371,7184246500,-77.51958437,40.11238534
SUPERIOR LATENIGHT DELI CORP.,11226,3477853010,-73.9651529,40.64088233
551 RAY FOOD CORP.,10457,3475776097,-73.89459899,40.84752725
ROSALINO GROCERY CORPORATION,11232,7189658555,-74.0008145,40.6542547
"RITE AID OF NEW YORK, INC.",11375,212-791-5795,-73.84426274,40.71996623
"HUDSON GROUP (HG) RETAIL, LLC",10001,2129716800,-73.99212121,40.74999459
Dollar Express Stores LLC,11210,7186591401,-73.93724219,40.63692897
ROGER DELI GROCERY CORP.,10451,718-292-4188,-73.91842061,40.81906192
FIRST AVE & 117TH ST INC.,10035,2122894668,-73.93483419,40.79677148
REAL DEAL DELI #2,10451,3477551396,-73.91764534,40.82076584
"7-ELEVEN, INC.",11226,9728680711,-73.95903873,40.65172496
CYPRIAN TRUCK & AUTO REPAIRS INC.,11368,718-899-3305,-73.8422182,40.76224091
"1944 FIRST AVENUE DELI CO., LLC",10029,212-289-9400,-73.94259407,40.78612331
AZ AZ CORNER FRUIT AND VEGETABLE INC.,11222,646-327-9806,-73.95006149,40.72402142
GUDDY'S 2 DELI GROCERY CORP.,10034,3026368910,-73.92139861,40.86106628
"MAJRUD, ABDO S",11203,7186291060,-73.93292074,40.64190283
MOTT ST PHARMACY INC.,10013,2127323888,-73.99873748,40.71406602
"SOTO, MERCEDES M",10461,3472819094,-73.8295351,40.85179158
"ALBERT'S GIFT SHOP, INC.",11369,9175895794,-73.88003961,40.76956008
"BOUTIQUE BON BON, INC.",10314,7187725407,-74.15859644,40.61317659
EMPIRE GOURMET DELI LLC,10467,2129821077,-73.8630438,40.8831258
"PATEL, ALKA",10018,2123025967,-73.98918647,40.75299162
SOTO GROCERY & DELI #2 INC,10463,7185431200,-73.90105714,40.87970084
"GENAO, BALBINO & GENAO, MARGARITA",10459,3472636653,-73.89669477,40.81998594
SAFIRA DELI INC,10460,3478057501,-73.88544262,40.84388452
"WALGREEN EASTERN CO., INC.",10470,718-426-4182,-73.85411333,40.89868547
1133 EXPRESS DELI GROCERY LLC,10456,347-264-5837,-73.9041947,40.82791093
DUANE READE,10030,718-386-6692,-73.94675861,40.81658079
"ESSA, NASSIR & KAID, FAHMI",11420,7186411054,-73.8242389,40.67695152
DUANE READE,10019,718-386-6692,-73.97883631,40.76005515
GOLDEN STAR DELI INC,10465,9179132394,-73.82642671,40.83091889
MEHR & SONS CORP.,11218,3474812833,-73.97842105,40.6379267
314 SUPER DELI LLC,10458,718-365-8800,-73.89417343,40.86283407
BEACH CHANNEL MARKET & DELI CORP.,11691,917-502-3760,-73.77504938,40.59570774
RAFFY MINIMARKET CORP,11207,9177056138,-73.91151658,40.68573895
CREEK FOOD MARKET INC,11208,718-235-0890,-73.86096947,40.66797968
SH INTERNATIONAL NY LTD.,11354,7184458118,-73.82658184,40.77140236
COOPER DELI GROCERY CORPORATION,11385,7184975498,-73.89006355,40.69838483
468-470 FOOD CORP.,10018,2122793548,-73.99530776,40.75473769
P & P CANDY STORE INC.,11222,718-349-8034,-73.95294879,40.72758533
"RITE AID OF NEW YORK, INC.",10459,212-791-5795,-73.9014823,40.81974036
"1001 SAN MIGUEL FOOD CENTER, INC.",10456,3474013254,-73.9197346,40.82896304
"RITE AID OF NEW YORK, INC.",10473,212-791-5795,-73.86840913,40.82353625
129 DWIGHT ST FOOD CORP,11231,3475615612,-74.01018442,40.67505967
"KADER, ABDULGALIL",11225,7189539013,-73.94981603,40.65713127
BUSH DELI CORP.,11231,7182431442,-73.99998558,40.6785405
"JOY'S GOURMET DELI, INC.",10461,646-753-3732,-73.85569607,40.85610901
MO'S CONVENIENCE INC.,11379,6462011041,-73.89059966,40.71232876
NEW EAST WEST GROCERY INC,10018,7184457501,-73.99379883,40.75680715
GREENPOINT GRILL DELI AND GROCERY CORP,11104,3472412625,-73.9216593,40.7410368
GNP SUNIL CORP.,10463,7185432591,-73.91113447,40.88588185
MIDDLE EASTERN GROCERY CORP.,11103,718-278-6030,-73.91200351,40.76758526
ABU NEWSSSTAND INC,11377,3475181581,-73.90338919,40.74559568
"LEUTHARD, PATRICIA",10001,516-815-9643,-73.9877686,40.74978836
SIDI M TOURE,10025,2127491368,-73.96363669,40.79818123
BEST WAY MINI MART INC.,10462,7188226150,-73.86654476,40.84514324
42-01 GOURMET DELI INC.,11103,6467193249,-73.91326929,40.76309033
"OH, SUN LYE",10017,2127673177,-73.97741568,40.75535588
L.Y. WILSON STATIONERY INC.,11358,7184635600,-73.79398555,40.7534584
NEW L.I.E. BAGEL INC.,11364,7182297101,-73.7663661,40.74643676
THROOP DELI MARKET INC,11206,3479986330,-73.94404343,40.69863234
W.Q. DELI GROCERY INC.,11357,6465414448,-73.81373176,40.78464215
CASTLE GOURMET DELI CORP,10462,7185180037,-73.85240108,40.83411422
ZE FOOD INC,10455,3476122712,-73.90344764,40.81234226
"PATEL, ASWIN",10010,7183476422,-73.98957446,40.7415488
TEJEDA BROS. FOOD CORP,11385,7186373866,-73.89414309,40.70018922
ELIM TRADING CORP.,11374,7188978087,-73.86039027,40.73114437
"DHARA NEWS & GROCERY, INC.",11356,7188860870,-73.84580645,40.78403628
RH VICTORY GROCERY CORP,11222,7183493651,-73.9522299,40.7338815
"WALGREEN EASTERN CO., INC.",10003,718-426-4182,-73.99165093,40.72988651
WILLY'S DELI CORP.,11236,3475334442,-73.90390737,40.64655113
MORRISON DELI & GROCERY LLC,10472,718-589-2226,-73.87441364,40.8295676
"THE KINGDOM DELI, LLC",11229,7186486776,-73.92208482,40.5900935
Tase Deli Grocery Corp.,10458,7183675522,-73.88748444,40.85257079
"PEGGY'S STATIONERY, LLC",10467,7186550397,-73.86755258,40.85814059
"ABREU MINIMARKET, INC",11423,718-465-6108,-73.756991,40.71350487
AVENUE N GOURMET DELI INC.,11234,347-57-1037,-73.91668324,40.61959354
"809 LEX GROCERY, INC.",10065,212-828-9795,-73.96662975,40.7643423
"M.B.B. SERVICES, INC.",10462,7188248491,-73.86426145,40.84113879
GOURMET DELI UNITED INC,10035,2129205236,-73.94525299,40.80230478
HAPPY 7 DAYS INC.,11228,2709915090,-74.01303048,40.62807969
DIPARUN CARDS INC.,11236,7184445494,-73.88786328,40.63214567
"BE SMART FOOD STORE, INC.",11203,7184443900,-73.93019285,40.64207413
EL PRINCIPE GROCERY STORE CORP.,10458,7182742888,-73.88534068,40.87366993
AHMED ABDO ALHAJAJ & HUSSEIN MOHAMED ISMAIL,10466,718-325-0489,-73.83128278,40.88813671
C & W GROCERY INC.,11219,917-856-1799,-74.00663951,40.627943
FIFTH AVENUE DELI-MART INC.,10026,3477281738,-73.94883623,40.79742905
CIRCLE PLAZA DELI INC,11233,718-774-0562,-73.92822149,40.67923724
"MY CITY DELI, CORP.",11432,3479609053,-73.80174242,40.71331342
DUANE READE,10312,718-386-6692,-74.16087096,40.54517358
"ALZENDANI, YAHYA A",11385,7183813964,-73.91969617,40.70811207
LINDEN BLVD. SERVICE STATION CORP.,11433,7186575600,-73.77939459,40.69191842
PRAMUKH 31 INC,10003,516-381-5573,-73.98825952,40.72885967
"POLO DELI, INC.",11362,7184283030,-73.73645394,40.76948031
"LEE, BYUNG JAE",11385,7184566267,-73.90320982,40.70013957
6M Holdings Inc.,11218,7184377730,-73.97126826,40.64778166
CIBAO FOOD CENTER CORP,10027,2126637146,-73.94933776,40.80756829
200 W. 14TH STREET GOURMET INC.,10011,9173274291,-74.00011186,40.73872492
LIC MINI MART INC.,11102,7185451105,-73.92529704,40.77304845
Plaza Deli & Grocery Inc.,11421,718-256-4646,-73.86774352,40.69122494
"GONZALEZ, BILLY G.",10468,212-929-6915,-73.90438673,40.86275241
H & S GROCERY INC.,10040,212-567-5474,-73.93248331,40.85697821
TEJADA GROCERY STORE CORPORATION,10301,3478895745,-74.08583574,40.64566444
NUEVA FUENTE DELI & GROCERY CORP.,11368,7184069536,-73.87015735,40.75715135
SENECA DELI & GRILL INC,11385,3479930967,-73.90808897,40.70303655
"ESPINAL, MERCEDES",11385,7184183385,-73.90479785,40.70435685
635 GOURMET EXPRESS DELI INC.,10456,718-860-2920,-73.90111811,40.83141333
"SEGARRA, CARMEN M",10452,7182930837,-73.91932373,40.83702672
HOLA DELI GROCERY CORP,11220,9175330460,-74.01568559,40.64349408
"CHO, YOON HAE",10014,2126205620,-74.00391836,40.72977421
BANANA KISS INC.,11216,718-783-5477,-73.94956462,40.67980851
"CRUZ, FREDIS A",11211,718-782-8973,-73.9538933,40.70783441
SAM'S GRILL INC,11421,7182960324,-73.86174836,40.69219504
KRISHNA GROCERY INC.,11205,7182301105,-73.96021576,40.69036359
DUANE READE,10019,718-386-6692,-73.98220932,40.76777943
"ELEVEN 7 FOOD MART, INC.",11218,7188713542,-73.97006651,40.64363673
FORTUNE PRIZE GROCERY CORP.,11220,718-431-2319,-74.00321054,40.64157925
CAFE GALLERY II INC,10005,212747050,-74.00787353,40.70548563
TAZA MINI MARKET DISCOUNT CORP.,11221,71812740900,-73.91487601,40.69222189
ANWARZAI INC.,11364,7186311862,-73.77652671,40.74496377
"ISLAND FOOD MARKET, INC.",10304,7184479328,-74.08222686,40.62376915
82E DELI GROCERY INC,11226,718-469-4795,-73.98912406,40.73736026
"RITE AID OF NEW YORK, INC.",11229,212-791-5795,-73.95122781,40.59939248
MASTER OIL CORP,11220,718-759-1246,-74.01217746,40.63240832
"H & M NEWS, INC.",10025,2126663209,-73.97006255,40.7970303
"MAGAZINES ON MADISON, INC.",10128,212-381-0969,-73.95670424,40.78376625
SABA GOURMET DELI GROCERY CORP.,11238,718-638-7603,-73.96724837,40.67355681
LAKABBR FOOD MARKET INC.,10019,3475362208,-73.98679784,40.76748361
HIBBS INC.,10462,3476913914,-73.86085797,40.83374597
"LAVI GLATT, INC",11223,7189982330,-73.96286701,40.59812873
"RITE AID OF NEW YORK, INC.",10027,212-791-5795,-73.94338529,40.80689855
BABA NEWSSTAND INC,11103,7182745200,-73.91162422,40.76231781
DUANE READE,10013,718-386-6692,-74.00353877,40.71582811
TITAN FOODS INC.,11102,7186267771,-73.91856417,40.76965413
E & J DELI & GRILL CORP.,11435,7185262182,-73.80927987,40.69747235
"FIFTH AVENUE CONVENIENCE, INC",11209,7187481024,-74.0227434,40.62925844
844 DELI GROCERY INC,10025,2128661439,-73.96790977,40.79744143
THE SANDWICH SPOT DELI CORP.,11226,718-282-7031,-73.95794416,40.64441246
METRO ORGANIC FOOD INC,11249,917-407-1072,-73.96243687,40.71623649
AVE. M CONVENIENCE STORE INC.,11230,718-676-0337,-73.95879639,40.6181369
BRONX GOURMET FOOD CORP.,10460,7185611334,-73.88147307,40.84449807
FORDHAM BEST DELI CORP.,10458,6467044832,-73.89186587,40.86122903
"GOLDEN VEGE & GROCERY AT FLATBUSH, INC",11210,3472609687,-73.93994391,40.62553679
NN GROCERY INC.,11105,7187773244,-73.91015132,40.77576316
G.S. HEADLINE COFFEE BAR INC,10005,9174751754,-74.00629016,40.70535946
8248 WOODHAVEN CORP,11385,9178057447,-73.85534964,40.70291374
"1630A NEW YORK DELI GROCERY, INC.",10040,2129233397,-73.92891289,40.85588916
CORDOBA-DELI GROCERY CORP,11232,7187884746,-74.01070697,40.65142983
"CHRISTIAN, MINAXI",11219,718-436-6162,-73.9978021,40.63828827
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11423,7048476961,-73.75909768,40.7134846
SAM'S BROADWAY DELI INC.,10031,718-386-6692,-73.95238214,40.82379912
Dollar Express Stores LLC,10467,7186591401,-73.8656673,40.87874286
